,time,A,W,C,beta_hat,alpha,gamma,zeta,limit,q,r,N,M,p,s_final,route_adjacent_ratio,traced_edges,traced_edges_distant,group 0 adoption rate,group 1 adoption rate,avg. exp. interval - group 0,avg. exp. interval - group 1,avg. eff. inf. interval - group 0,avg. eff. inf. interval - group 1,case,infected_ratio
14714,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,1.0,1593,320,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14715,114,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1935,0.8555555555555555,1571,327,,1.0,,2.15,,0.2562962962962963,q-0.7000000000000001_r-0.35000000000000003,-42.0
14716,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2017,1.0,1593,318,,1.0,,1.5,,0.010864197530864197,q-0.7000000000000001_r-0.35000000000000003,-43.82222222222222
14717,90,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1935,0.8314606741573034,1583,341,,1.0,,2.871794871794872,,0.305679012345679,q-0.7000000000000001_r-0.35000000000000003,-42.0
14718,68,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2005,0.8947368421052632,1573,317,,1.0,,4.5,,0.05234567901234568,q-0.7000000000000001_r-0.35000000000000003,-43.55555555555556
14719,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,1.0,1563,296,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14720,17,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2022,0.5,1597,326,,1.0,,4.0,,-0.0019753086419753087,q-0.7000000000000001_r-0.35000000000000003,-43.93333333333333
14721,63,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2001,0.782608695652174,1575,320,,1.0,,2.8333333333333335,,0.04296296296296296,q-0.7000000000000001_r-0.35000000000000003,-43.46666666666667
14722,26,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2018,1.0,1601,314,,1.0,,3.3333333333333335,,0.007901234567901235,q-0.7000000000000001_r-0.35000000000000003,-43.84444444444444
14723,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,1.0,1552,334,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14724,22,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2019,1.0,1589,329,,1.0,,2.3333333333333335,,0.0044444444444444444,q-0.7000000000000001_r-0.35000000000000003,-43.86666666666667
14725,53,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2003,1.0,1625,328,,1.0,,5.0,,0.0725925925925926,q-0.7000000000000001_r-0.35000000000000003,-43.51111111111111
14726,101,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1893,0.8244274809160306,1629,328,,1.0,,2.9384615384615387,,0.4108641975308642,q-0.7000000000000001_r-0.35000000000000003,-41.06666666666667
14727,132,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1966,0.8620689655172413,1574,336,,1.0,,2.625,,0.1511111111111111,q-0.7000000000000001_r-0.35000000000000003,-42.68888888888889
14728,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2020,1.0,1639,310,,1.0,,0.6666666666666666,,0.0014814814814814814,q-0.7000000000000001_r-0.35000000000000003,-43.888888888888886
14729,217,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1588,0.8509174311926605,1573,331,,1.0,,2.8632075471698113,,1.2938271604938272,q-0.7000000000000001_r-0.35000000000000003,-34.28888888888889
14730,42,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2017,1.0,1527,317,,1.0,,1.6666666666666667,,0.005432098765432099,q-0.7000000000000001_r-0.35000000000000003,-43.82222222222222
14731,47,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2017,0.7142857142857143,1586,340,,1.0,,,,0.014320987654320988,q-0.7000000000000001_r-0.35000000000000003,-43.82222222222222
14732,76,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1968,0.7857142857142857,1639,318,,1.0,,5.0,,0.14222222222222222,q-0.7000000000000001_r-0.35000000000000003,-42.733333333333334
14733,87,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1995,0.9310344827586207,1625,333,,1.0,,4.266666666666667,,0.10765432098765432,q-0.7000000000000001_r-0.35000000000000003,-43.333333333333336
14734,62,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2008,0.875,1605,327,,1.0,,3.75,,0.03901234567901234,q-0.7000000000000001_r-0.35000000000000003,-43.62222222222222
14735,24,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2014,0.9,1591,337,,1.0,,1.5,,0.013333333333333334,q-0.7000000000000001_r-0.35000000000000003,-43.75555555555555
14736,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2023,1.0,1583,318,,1.0,,-1.0,,0.0004938271604938272,q-0.7000000000000001_r-0.35000000000000003,-43.955555555555556
14737,84,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1961,0.9206349206349206,1518,320,,1.0,,2.918918918918919,,0.2123456790123457,q-0.7000000000000001_r-0.35000000000000003,-42.577777777777776
14738,76,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2020,0.25,1564,320,,1.0,,,,0.04938271604938271,q-0.7000000000000001_r-0.35000000000000003,-43.888888888888886
14739,147,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1877,0.8707482993197279,1556,317,,1.0,,3.0689655172413794,,0.4785185185185185,q-0.7000000000000001_r-0.35000000000000003,-40.71111111111111
14740,57,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2015,0.7777777777777778,1554,332,,1.0,,2.75,,0.04049382716049383,q-0.7000000000000001_r-0.35000000000000003,-43.77777777777778
14741,22,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2021,1.0,1538,317,,1.0,,2.0,,0.008395061728395062,q-0.7000000000000001_r-0.35000000000000003,-43.91111111111111
14742,127,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1848,0.875,1649,340,,1.0,,2.813953488372093,,0.47555555555555556,q-0.7000000000000001_r-0.35000000000000003,-40.06666666666667
14743,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,,1530,320,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14744,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2020,1.0,1581,322,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.888888888888886
14745,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,,1601,328,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14746,27,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2023,1.0,1589,343,,1.0,,2.0,,-0.0004938271604938272,q-0.7000000000000001_r-0.35000000000000003,-43.955555555555556
14747,47,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2017,0.8571428571428571,1581,322,,1.0,,2.0,,0.008888888888888889,q-0.7000000000000001_r-0.35000000000000003,-43.82222222222222
14748,176,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1866,0.8860759493670886,1568,321,,1.0,,2.2650602409638556,,0.5387654320987655,q-0.7000000000000001_r-0.35000000000000003,-40.46666666666667
14749,20,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2016,0.875,1548,309,,1.0,,2.5,,0.019753086419753086,q-0.7000000000000001_r-0.35000000000000003,-43.8
14750,121,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1924,0.9,1523,318,,1.0,,3.391304347826087,,0.28296296296296297,q-0.7000000000000001_r-0.35000000000000003,-41.75555555555555
14751,127,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1914,0.8636363636363636,1600,320,,1.0,,2.240740740740741,,0.28296296296296297,q-0.7000000000000001_r-0.35000000000000003,-41.53333333333333
14752,30,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2014,1.0,1584,310,,1.0,,1.6666666666666667,,0.02074074074074074,q-0.7000000000000001_r-0.35000000000000003,-43.75555555555555
14753,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,,1577,325,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14754,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2022,1.0,1564,309,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.93333333333333
14755,30,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2018,1.0,1579,329,,1.0,,5.5,,0.0049382716049382715,q-0.7000000000000001_r-0.35000000000000003,-43.84444444444444
14756,50,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2006,0.8888888888888888,1554,324,,1.0,,3.0,,0.02962962962962963,q-0.7000000000000001_r-0.35000000000000003,-43.577777777777776
14757,139,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1838,0.8118279569892473,1485,308,,1.0,,3.627906976744186,,0.5032098765432099,q-0.7000000000000001_r-0.35000000000000003,-39.84444444444444
14758,286,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1429,0.8470588235294118,1589,327,,1.0,,2.845864661654135,,1.81679012345679,q-0.7000000000000001_r-0.35000000000000003,-30.755555555555556
14759,64,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1979,0.9111111111111111,1583,327,,1.0,,2.3157894736842106,,0.12839506172839507,q-0.7000000000000001_r-0.35000000000000003,-42.977777777777774
14760,63,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2014,0.9,1552,326,,1.0,,2.6,,0.047901234567901234,q-0.7000000000000001_r-0.35000000000000003,-43.75555555555555
14761,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2018,0.6666666666666666,1555,322,,1.0,,0.5,,0.0009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.84444444444444
14762,38,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2018,1.0,1612,333,,1.0,,6.5,,0.008395061728395062,q-0.7000000000000001_r-0.35000000000000003,-43.84444444444444
14763,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,,1614,327,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14764,9,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,,1556,326,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14765,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2015,0.7777777777777778,1576,333,,1.0,,0.75,,0.012839506172839505,q-0.7000000000000001_r-0.35000000000000003,-43.77777777777778
14766,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,1.0,1501,310,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14767,166,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1589,0.8482758620689655,1537,321,,1.0,,2.8512820512820514,,1.297283950617284,q-0.7000000000000001_r-0.35000000000000003,-34.31111111111111
14768,56,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2007,0.7647058823529411,1580,324,,1.0,,3.5,,0.046419753086419754,q-0.7000000000000001_r-0.35000000000000003,-43.6
14769,36,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2013,1.0,1552,310,,1.0,,3.6666666666666665,,0.021728395061728394,q-0.7000000000000001_r-0.35000000000000003,-43.733333333333334
14770,143,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1858,0.8253012048192772,1547,325,,1.0,,2.6989247311827955,,0.4854320987654321,q-0.7000000000000001_r-0.35000000000000003,-40.28888888888889
14771,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2019,1.0,1529,316,,1.0,,1.0,,0.009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.86666666666667
14772,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2023,1.0,1599,318,,1.0,,,,0.002962962962962963,q-0.7000000000000001_r-0.35000000000000003,-43.955555555555556
14773,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2020,1.0,1527,311,,1.0,,2.5,,0.003950617283950617,q-0.7000000000000001_r-0.35000000000000003,-43.888888888888886
14774,27,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2019,0.6,1521,315,,1.0,,3.5,,0.009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.86666666666667
14775,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2022,1.0,1579,317,,1.0,,,,0.0004938271604938272,q-0.7000000000000001_r-0.35000000000000003,-43.93333333333333
14776,24,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2021,0.6666666666666666,1585,296,,1.0,,3.0,,0.003950617283950617,q-0.7000000000000001_r-0.35000000000000003,-43.91111111111111
14777,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2019,1.0,1563,312,,1.0,,-0.5,,0.0019753086419753087,q-0.7000000000000001_r-0.35000000000000003,-43.86666666666667
14778,49,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2007,0.8235294117647058,1605,316,,1.0,,4.428571428571429,,0.07358024691358024,q-0.7000000000000001_r-0.35000000000000003,-43.6
14779,23,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2018,0.6666666666666666,1553,332,,1.0,,1.5,,0.006913580246913581,q-0.7000000000000001_r-0.35000000000000003,-43.84444444444444
14780,15,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2022,1.0,1588,317,,1.0,,1.0,,-0.0009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.93333333333333
14781,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2022,1.0,1553,308,,1.0,,-1.0,,0.0009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.93333333333333
14782,27,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2023,1.0,1582,321,,1.0,,6.0,,0.0009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.955555555555556
14783,70,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1978,0.9130434782608695,1563,319,,1.0,,2.12,,0.13283950617283952,q-0.7000000000000001_r-0.35000000000000003,-42.955555555555556
14784,22,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2023,1.0,1535,314,,1.0,,1.0,,0.005432098765432099,q-0.7000000000000001_r-0.35000000000000003,-43.955555555555556
14785,109,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1838,0.8763440860215054,1585,332,,1.0,,2.877551020408163,,0.52,q-0.7000000000000001_r-0.35000000000000003,-39.84444444444444
14786,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2016,1.0,1593,313,,1.0,,4.5,,0.015308641975308642,q-0.7000000000000001_r-0.35000000000000003,-43.8
14787,87,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1977,0.9148936170212766,1594,340,,1.0,,2.8846153846153846,,0.1037037037037037,q-0.7000000000000001_r-0.35000000000000003,-42.93333333333333
14788,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,,1609,331,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14789,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2022,0.5,1574,321,,1.0,,1.0,,0.0009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.93333333333333
14790,51,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2008,1.0,1570,336,,1.0,,1.3333333333333333,,0.06518518518518518,q-0.7000000000000001_r-0.35000000000000003,-43.62222222222222
14791,264,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1391,0.8657187993680885,1535,327,,1.0,,2.7524752475247523,,1.857283950617284,q-0.7000000000000001_r-0.35000000000000003,-29.91111111111111
14792,37,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2017,0.7142857142857143,1567,307,,1.0,,2.8,,0.027160493827160494,q-0.7000000000000001_r-0.35000000000000003,-43.82222222222222
14793,293,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1377,0.874806800618238,1566,314,,1.0,,2.8745644599303137,,1.8019753086419754,q-0.7000000000000001_r-0.35000000000000003,-29.6
14794,108,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1960,0.8125,1606,326,,1.0,,3.5,,0.20493827160493827,q-0.7000000000000001_r-0.35000000000000003,-42.55555555555556
14795,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2021,0.3333333333333333,1629,334,,1.0,,,,-0.0009876543209876543,q-0.7000000000000001_r-0.35000000000000003,-43.91111111111111
14796,98,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,1987,0.8648648648648649,1534,317,,1.0,,2.7777777777777777,,0.09580246913580247,q-0.7000000000000001_r-0.35000000000000003,-43.15555555555556
14797,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2024,1.0,1563,312,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.977777777777774
14798,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2023,1.0,1563,311,,1.0,,,,0.0,q-0.7000000000000001_r-0.35000000000000003,-43.955555555555556
14799,15,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.35000000000000003,45,45,0.1,2018,0.8333333333333334,1608,330,,1.0,,1.3333333333333333,,0.0044444444444444444,q-0.7000000000000001_r-0.35000000000000003,-43.84444444444444
14800,56,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2014,1.0,1773,325,,1.0,,3.0,,0.0345679012345679,q-0.7000000000000001_r-0.4,-43.75555555555555
14801,232,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1606,0.8397129186602871,1802,346,,1.0,,3.3008849557522124,,1.2632098765432098,q-0.7000000000000001_r-0.4,-34.68888888888889
14802,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2023,1.0,1790,348,,1.0,,0.0,,0.0024691358024691358,q-0.7000000000000001_r-0.4,-43.955555555555556
14803,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2017,0.8571428571428571,1700,339,,1.0,,0.5,,0.0034567901234567903,q-0.7000000000000001_r-0.4,-43.82222222222222
14804,48,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2003,0.7142857142857143,1745,332,,1.0,,2.8,,0.0454320987654321,q-0.7000000000000001_r-0.4,-43.51111111111111
14805,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2019,0.8,1761,326,,1.0,,0.0,,0.0019753086419753087,q-0.7000000000000001_r-0.4,-43.86666666666667
14806,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2024,,1785,350,,1.0,,,,0.0,q-0.7000000000000001_r-0.4,-43.977777777777774
14807,12,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2017,1.0,1788,347,,1.0,,0.5,,0.0019753086419753087,q-0.7000000000000001_r-0.4,-43.82222222222222
14808,259,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1671,0.8611898016997167,1737,334,,1.0,,2.8131868131868134,,1.0809876543209878,q-0.7000000000000001_r-0.4,-36.13333333333333
14809,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2023,1.0,1789,343,,1.0,,,,0.0,q-0.7000000000000001_r-0.4,-43.955555555555556
14810,172,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1669,0.8394366197183099,1811,347,,1.0,,3.210843373493976,,0.8819753086419753,q-0.7000000000000001_r-0.4,-36.08888888888889
14811,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2022,1.0,1796,335,,1.0,,2.0,,0.0004938271604938272,q-0.7000000000000001_r-0.4,-43.93333333333333
14812,77,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1976,0.8958333333333334,1766,328,,1.0,,2.25,,0.13037037037037036,q-0.7000000000000001_r-0.4,-42.91111111111111
14813,45,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2012,0.8333333333333334,1773,346,,1.0,,2.75,,0.05234567901234568,q-0.7000000000000001_r-0.4,-43.71111111111111
14814,152,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1886,0.8260869565217391,1786,321,,1.0,,3.6875,,0.388641975308642,q-0.7000000000000001_r-0.4,-40.91111111111111
14815,20,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2015,1.0,1746,321,,1.0,,4.0,,0.01037037037037037,q-0.7000000000000001_r-0.4,-43.77777777777778
14816,163,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1860,0.8109756097560976,1720,342,,1.0,,2.9753086419753085,,0.4148148148148148,q-0.7000000000000001_r-0.4,-40.333333333333336
14817,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2024,1.0,1774,343,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.4,-43.977777777777774
14818,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2018,0.8571428571428571,1795,350,,1.0,,,,0.006419753086419753,q-0.7000000000000001_r-0.4,-43.84444444444444
14819,32,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2023,1.0,1769,349,,1.0,,1.0,,0.012839506172839505,q-0.7000000000000001_r-0.4,-43.955555555555556
14820,104,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,1981,0.813953488372093,1738,321,,1.0,,3.7222222222222223,,0.09481481481481481,q-0.7000000000000001_r-0.4,-43.022222222222226
14821,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2023,1.0,1745,341,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.4,-43.955555555555556
14822,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2024,1.0,1797,334,,1.0,,-1.0,,0.0,q-0.7000000000000001_r-0.4,-43.977777777777774
14823,20,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2019,1.0,1816,352,,1.0,,4.0,,0.005925925925925926,q-0.7000000000000001_r-0.4,-43.86666666666667
14824,42,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2011,0.9230769230769231,1746,344,,1.0,,2.857142857142857,,0.03358024691358025,q-0.7000000000000001_r-0.4,-43.68888888888889
14825,29,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2015,1.0,1741,329,,1.0,,1.25,,0.010864197530864197,q-0.7000000000000001_r-0.4,-43.77777777777778
14826,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2014,0.9,1767,348,,1.0,,1.1666666666666667,,0.027654320987654323,q-0.7000000000000001_r-0.4,-43.75555555555555
14827,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.7000000000000001,0.4,45,45,0.1,2024,,1710,348,,1.0,,,,0.0,q-0.7000000000000001_r-0.4,-43.977777777777774
